Vardas     Pavarde      Galutinis (Vid.) 
Kardas     Gavarde                  7.88
Kardas     Gavarde                  5.72
Kardas     Gavarde                  7.76
Kardas     Gavarde                  7.08
Kardas     Gavarde                  6.60
Kardas     Gavarde                  6.72
Kardas     Gavarde                  5.64
Kardas     Gavarde                  7.08
Kardas     Gavarde                  6.88
Kardas     Gavarde                  7.40
Kardas     Gavarde                  7.28
Kardas     Gavarde                  6.60
Kardas     Gavarde                  5.24
Kardas     Gavarde                  6.68
Kardas     Gavarde                  6.64
Kardas     Gavarde                  8.08
Kardas     Gavarde                  5.92
Kardas     Gavarde                  8.80
Kardas     Gavarde                  5.24
Kardas     Gavarde                  6.24
Kardas     Gavarde                  5.80
Kardas     Gavarde                  7.48
Kardas     Gavarde                  7.12
Kardas     Gavarde                  6.00
Kardas     Gavarde                  7.32
Kardas     Gavarde                  5.92
Kardas     Gavarde                  6.16
Kardas     Gavarde                  6.48
Kardas     Gavarde                  6.44
Kardas     Gavarde                  5.68
Kardas     Gavarde                  7.20
Kardas     Gavarde                  8.40
Kardas     Gavarde                  6.88
Kardas     Gavarde                  6.72
Kardas     Gavarde                  6.72
Kardas     Gavarde                  7.36
Kardas     Gavarde                  9.20
Kardas     Gavarde                  5.44
Kardas     Gavarde                  7.68
Kardas     Gavarde                  5.48
Kardas     Gavarde                  5.76
Kardas     Gavarde                  6.64
Kardas     Gavarde                  7.20
Kardas     Gavarde                  6.72
Kardas     Gavarde                  5.80
Kardas     Gavarde                  6.84
Kardas     Gavarde                  6.16
Kardas     Gavarde                  5.48
Kardas     Gavarde                  6.80
Kardas     Gavarde                  7.92
Kardas     Gavarde                  6.32
Kardas     Gavarde                  5.92
Kardas     Gavarde                  7.20
Kardas     Gavarde                  7.12
Kardas     Gavarde                  6.40
Kardas     Gavarde                  5.20
Kardas     Gavarde                  6.64
Kardas     Gavarde                  6.68
Kardas     Gavarde                  7.24
Kardas     Gavarde                  6.40
Kardas     Gavarde                  5.92
Kardas     Gavarde                  5.24
Kardas     Gavarde                  6.24
Kardas     Gavarde                  7.12
Kardas     Gavarde                  6.68
Kardas     Gavarde                  8.08
Kardas     Gavarde                  7.80
Kardas     Gavarde                  6.28
Kardas     Gavarde                  6.00
Kardas     Gavarde                  5.80
Kardas     Gavarde                  6.40
Kardas     Gavarde                  7.44
Kardas     Gavarde                  8.32
Kardas     Gavarde                  6.88
Kardas     Gavarde                  8.36
Kardas     Gavarde                  8.08
Kardas     Gavarde                  8.00
Kardas     Gavarde                  6.12
Kardas     Gavarde                  6.88
Kardas     Gavarde                  8.04
Kardas     Gavarde                  5.84
Kardas     Gavarde                  5.36
Kardas     Gavarde                  8.36
Kardas     Gavarde                  5.76
Kardas     Gavarde                  6.72
Kardas     Gavarde                  6.56
Kardas     Gavarde                  5.84
Kardas     Gavarde                  5.92
Kardas     Gavarde                  6.72
Kardas     Gavarde                  6.12
Kardas     Gavarde                  5.04
Kardas     Gavarde                  7.12
Kardas     Gavarde                  6.92
Kardas     Gavarde                  6.96
Kardas     Gavarde                  7.32
Kardas     Gavarde                  6.80
Kardas     Gavarde                  7.08
Kardas     Gavarde                  5.72
Kardas     Gavarde                  8.40
Kardas     Gavarde                  5.84
Kardas     Gavarde                  7.96
Kardas     Gavarde                  6.64
Kardas     Gavarde                  5.88
Kardas     Gavarde                  5.36
Kardas     Gavarde                  6.88
Kardas     Gavarde                  7.32
Kardas     Gavarde                  5.64
Kardas     Gavarde                  6.64
Kardas     Gavarde                  5.48
Kardas     Gavarde                  7.88
Kardas     Gavarde                  6.00
Kardas     Gavarde                  9.12
Kardas     Gavarde                  8.48
Kardas     Gavarde                  6.80
Kardas     Gavarde                  5.24
Kardas     Gavarde                  6.28
Kardas     Gavarde                  5.80
Kardas     Gavarde                  6.92
Kardas     Gavarde                  5.12
Kardas     Gavarde                  7.12
Kardas     Gavarde                  5.68
Kardas     Gavarde                  5.56
Kardas     Gavarde                  6.04
Kardas     Gavarde                  6.00
Kardas     Gavarde                  6.32
Kardas     Gavarde                  7.24
Kardas     Gavarde                  5.12
Kardas     Gavarde                  5.76
Kardas     Gavarde                  5.12
Kardas     Gavarde                  7.88
Kardas     Gavarde                  8.64
Kardas     Gavarde                  5.84
Kardas     Gavarde                  7.04
Kardas     Gavarde                  6.96
Kardas     Gavarde                  6.44
Kardas     Gavarde                  8.00
Kardas     Gavarde                  6.00
Kardas     Gavarde                  6.60
Kardas     Gavarde                  8.56
Kardas     Gavarde                  8.56
Kardas     Gavarde                  8.00
Kardas     Gavarde                  5.56
Kardas     Gavarde                  7.12
Kardas     Gavarde                  8.48
Kardas     Gavarde                  6.00
Kardas     Gavarde                  7.48
Kardas     Gavarde                  7.12
Kardas     Gavarde                  8.40
Kardas     Gavarde                  7.36
Kardas     Gavarde                  7.40
Kardas     Gavarde                  6.12
Kardas     Gavarde                  6.60
Kardas     Gavarde                  5.52
Kardas     Gavarde                  6.12
Kardas     Gavarde                  5.56
Kardas     Gavarde                  8.44
Kardas     Gavarde                  5.56
Kardas     Gavarde                  5.52
Kardas     Gavarde                  8.04
Kardas     Gavarde                  6.96
Kardas     Gavarde                  7.64
Kardas     Gavarde                  8.56
Kardas     Gavarde                  5.08
Kardas     Gavarde                  7.28
Kardas     Gavarde                  9.20
Kardas     Gavarde                  6.28
Kardas     Gavarde                  8.32
Kardas     Gavarde                  7.60
Kardas     Gavarde                  6.68
Kardas     Gavarde                  5.04
Kardas     Gavarde                  7.20
Kardas     Gavarde                  5.72
Kardas     Gavarde                  8.16
Kardas     Gavarde                  6.20
Kardas     Gavarde                  7.28
Kardas     Gavarde                  8.64
Kardas     Gavarde                  6.28
Kardas     Gavarde                  6.28
Kardas     Gavarde                  5.00
Kardas     Gavarde                  6.68
Kardas     Gavarde                  6.24
Kardas     Gavarde                  7.72
Kardas     Gavarde                  5.08
Kardas     Gavarde                  7.80
Kardas     Gavarde                  5.16
Kardas     Gavarde                  6.04
Kardas     Gavarde                  8.00
Kardas     Gavarde                  6.60
Kardas     Gavarde                  8.00
Kardas     Gavarde                  7.60
Kardas     Gavarde                  6.44
Kardas     Gavarde                  8.48
Kardas     Gavarde                  5.68
Kardas     Gavarde                  8.72
Kardas     Gavarde                  6.92
Kardas     Gavarde                  6.92
Kardas     Gavarde                  6.68
Kardas     Gavarde                  5.80
Kardas     Gavarde                  8.40
Kardas     Gavarde                  5.16
Kardas     Gavarde                  7.88
Kardas     Gavarde                  6.48
Kardas     Gavarde                  7.00
Kardas     Gavarde                  6.20
Kardas     Gavarde                  7.32
Kardas     Gavarde                  6.00
Kardas     Gavarde                  7.36
Kardas     Gavarde                  8.80
Kardas     Gavarde                  8.16
Kardas     Gavarde                  7.68
Kardas     Gavarde                  8.08
Kardas     Gavarde                  7.44
Kardas     Gavarde                  7.44
Kardas     Gavarde                  6.32
Kardas     Gavarde                  6.24
Kardas     Gavarde                  5.04
Kardas     Gavarde                  5.96
Kardas     Gavarde                  7.64
Kardas     Gavarde                  6.76
Kardas     Gavarde                  5.48
Kardas     Gavarde                  6.56
Kardas     Gavarde                  5.40
Kardas     Gavarde                  5.04
Kardas     Gavarde                  5.84
Kardas     Gavarde                  8.96
